Temp,Mo@liq,Si@liq,Ti@liq,Mo@bcc,Si@bcc,Ti@bcc
503,0.397573,9.64936e-05,0.60233,0.00314568,0.159005,0.83785
502,0.397919,9.45698e-05,0.601987,0.00311346,0.159047,0.837839
501,0.398265,9.26769e-05,0.601643,0.00308144,0.15909,0.837828
500,0.398611,9.08147e-05,0.601298,0.00304963,0.159133,0.837817
499,0.398958,8.89827e-05,0.600953,0.00301803,0.159176,0.837806
498,0.399306,8.71805e-05,0.600607,0.00298663,0.159218,0.837795
497,0.399653,8.54078e-05,0.600261,0.00295543,0.159261,0.837784
496,0.400002,8.36644e-05,0.599914,0.00292443,0.159303,0.837773
495,0.400351,8.19497e-05,0.599567,0.00289364,0.159345,0.837761
494,0.4007,8.02635e-05,0.599219,0.00286305,0.159387,0.837749
493,0.40105,7.86053e-05,0.598871,0.00283266,0.15943,0.837738
492,0.401401,7.6975e-05,0.598522,0.00280248,0.159472,0.837726
491,0.401752,7.5372e-05,0.598173,0.00277249,0.159514,0.837714
490,0.402103,7.37962e-05,0.597823,0.00274271,0.159555,0.837702
489,0.402455,7.22471e-05,0.597472,0.00271312,0.159597,0.83769
488,0.402808,7.07244e-05,0.597121,0.00268374,0.159639,0.837677
487,0.403161,6.92277e-05,0.59677,0.00265456,0.15968,0.837665
486,0.403514,6.77568e-05,0.596418,0.00262558,0.159722,0.837652
485,0.403868,6.63113e-05,0.596065,0.0025968,0.159763,0.83764
484,0.404223,6.48909e-05,0.595712,0.00256822,0.159805,0.837627
483,0.404578,6.34952e-05,0.595358,0.00253983,0.159846,0.837614
482,0.404934,6.2124e-05,0.595004,0.00251165,0.159887,0.837601
481,0.40529,6.07769e-05,0.594649,0.00248366,0.159928,0.837588
480,0.405647,5.94536e-05,0.594294,0.00245587,0.159969,0.837575
479,0.406004,5.81538e-05,0.593938,0.00242828,0.16001,0.837562
478,0.406362,5.68772e-05,0.593582,0.00240089,0.160051,0.837548
477,0.40672,5.56235e-05,0.593225,0.00237369,0.160092,0.837535
476,0.407079,5.43923e-05,0.592867,0.00234669,0.160132,0.837521
475,0.407438,5.31834e-05,0.592509,0.00231988,0.160173,0.837507
474,0.407798,5.19964e-05,0.59215,0.00229327,0.160213,0.837493
473,0.408158,5.08311e-05,0.591791,0.00226686,0.160254,0.837479
472,0.408519,4.96871e-05,0.591431,0.00224064,0.160294,0.837465
471,0.40888,4.85643e-05,0.591071,0.00221461,0.160334,0.837451
470,0.409242,4.74622e-05,0.59071,0.00218878,0.160374,0.837437
469,0.409605,4.63806e-05,0.590349,0.00216314,0.160414,0.837422
468,0.409968,4.53191e-05,0.589987,0.00213769,0.160454,0.837408
467,0.410331,4.42776e-05,0.589624,0.00211244,0.160494,0.837393
466,0.410695,4.32558e-05,0.589261,0.00208738,0.160534,0.837379
465,0.41106,4.22533e-05,0.588898,0.00206251,0.160574,0.837364
464,0.411425,4.12698e-05,0.588534,0.00203783,0.160613,0.837349
463,0.411791,4.03052e-05,0.588169,0.00201335,0.160653,0.837334
462,0.412157,3.93591e-05,0.587803,0.00198905,0.160692,0.837319
461,0.412524,3.84313e-05,0.587438,0.00196495,0.160732,0.837303
460,0.412891,3.75214e-05,0.587071,0.00194103,0.160771,0.837288
459,0.413259,3.66293e-05,0.586704,0.0019173,0.16081,0.837272
458,0.413628,3.57546e-05,0.586337,0.00189376,0.160849,0.837257
457,0.413997,3.48972e-05,0.585969,0.00187041,0.160889,0.837241
456,0.414366,3.40567e-05,0.5856,0.00184725,0.160928,0.837225
455,0.414736,3.32329e-05,0.585231,0.00182427,0.160966,0.837209
454,0.415107,3.24255e-05,0.584861,0.00180148,0.161005,0.837193
453,0.415478,3.16343e-05,0.58449,0.00177888,0.161044,0.837177
452,0.41585,3.08591e-05,0.584119,0.00175646,0.161083,0.837161
451,0.416222,3.00995e-05,0.583748,0.00173422,0.161121,0.837145
450,0.416595,2.93554e-05,0.583376,0.00171217,0.16116,0.837128
449,0.416968,2.86266e-05,0.583003,0.00169031,0.161198,0.837112
448,0.417342,2.79126e-05,0.58263,0.00166863,0.161236,0.837095
447,0.417717,2.72135e-05,0.582256,0.00164713,0.161275,0.837078
446,0.418092,2.65288e-05,0.581882,0.00162581,0.161313,0.837061
445,0.418467,2.58584e-05,0.581507,0.00160468,0.161351,0.837044
444,0.418843,2.52021e-05,0.581131,0.00158373,0.161389,0.837027
443,0.41922,2.45595e-05,0.580755,0.00156295,0.161427,0.83701
442,0.419597,2.39306e-05,0.580379,0.00154236,0.161465,0.836993
441,0.419975,2.3315e-05,0.580002,0.00152195,0.161503,0.836975
440,0.420354,2.27126e-05,0.579624,0.00150172,0.16154,0.836958
439,0.420733,2.21231e-05,0.579245,0.00148166,0.161578,0.83694
438,0.421112,2.15463e-05,0.578866,0.00146178,0.161615,0.836923
437,0.421492,2.09821e-05,0.578487,0.00144208,0.161653,0.836905
436,0.421873,2.04301e-05,0.578107,0.00142256,0.16169,0.836887
435,0.422254,1.98902e-05,0.577726,0.00140322,0.161728,0.836869
434,0.422636,1.93622e-05,0.577345,0.00138404,0.161765,0.836851
433,0.423018,1.88459e-05,0.576963,0.00136505,0.161802,0.836833
432,0.423401,1.83411e-05,0.576581,0.00134623,0.161839,0.836815
431,0.423785,1.78475e-05,0.576198,0.00132758,0.161876,0.836796
430,0.424169,1.7365e-05,0.575814,0.0013091,0.161913,0.836778
429,0.424553,1.68935e-05,0.57543,0.0012908,0.16195,0.836759
428,0.424939,1.64326e-05,0.575045,0.00127267,0.161987,0.836741
427,0.425324,1.59822e-05,0.57466,0.00125471,0.162024,0.836722
426,0.425711,1.55421e-05,0.574274,0.00123692,0.16206,0.836703
425,0.426098,1.51122e-05,0.573887,0.0012193,0.162097,0.836684
424,0.426485,1.46923e-05,0.5735,0.00120185,0.162133,0.836665
423,0.426873,1.42821e-05,0.573112,0.00118457,0.16217,0.836646
422,0.427262,1.38815e-05,0.572724,0.00116746,0.162206,0.836627
421,0.427651,1.34903e-05,0.572335,0.00115051,0.162242,0.836607
420,0.428041,1.31083e-05,0.571946,0.00113373,0.162278,0.836588
419,0.428431,1.27355e-05,0.571556,0.00111712,0.162315,0.836568
418,0.428822,1.23715e-05,0.571165,0.00110067,0.162351,0.836549
417,0.429214,1.20163e-05,0.570774,0.00108438,0.162387,0.836529
416,0.429606,1.16696e-05,0.570382,0.00106827,0.162423,0.836509
415,0.429999,1.13314e-05,0.56999,0.00105231,0.162458,0.836489
414,0.430392,1.10014e-05,0.569597,0.00103651,0.162494,0.836469
413,0.430786,1.06795e-05,0.569203,0.00102088,0.16253,0.836449
412,0.431181,1.03655e-05,0.568809,0.00100541,0.162566,0.836429
411,0.431576,1.00593e-05,0.568414,0.0009901,0.162601,0.836409
410,0.431971,9.76066e-06,0.568019,0.000974949,0.162637,0.836388
409,0.432368,9.46954e-06,0.567623,0.000959957,0.162672,0.836368
408,0.432765,9.18574e-06,0.567226,0.000945123,0.162707,0.836347
407,0.433162,8.90912e-06,0.566829,0.000930446,0.162743,0.836327
406,0.43356,8.63954e-06,0.566431,0.000915926,0.162778,0.836306
405,0.433959,8.37684e-06,0.566033,0.000901563,0.162813,0.836285
404,0.434358,8.12089e-06,0.565634,0.000887354,0.162848,0.836265
403,0.434758,7.87156e-06,0.565234,0.0008733,0.162883,0.836244
402,0.435158,7.6287e-06,0.564834,0.0008594,0.162918,0.836222
401,0.435559,7.39218e-06,0.564434,0.000845652,0.162953,0.836201
400,0.435961,7.16187e-06,0.564032,0.000832057,0.162988,0.83618
399,0.436363,6.93764e-06,0.56363,0.000818613,0.163023,0.836159
398,0.436766,6.71936e-06,0.563228,0.00080532,0.163057,0.836137
397,0.437169,6.5069e-06,0.562824,0.000792177,0.163092,0.836116
396,0.437573,6.30014e-06,0.562421,0.000779183,0.163126,0.836094
395,0.437978,6.09896e-06,0.562016,0.000766338,0.163161,0.836073
394,0.438383,5.90323e-06,0.561611,0.00075364,0.163195,0.836051
393,0.438789,5.71284e-06,0.561206,0.000741088,0.16323,0.836029
392,0.439195,5.52766e-06,0.5608,0.000728683,0.163264,0.836007
391,0.439602,5.34759e-06,0.560393,0.000716423,0.163298,0.835985
390,0.44001,5.17252e-06,0.559985,0.000704307,0.163332,0.835963
389,0.440418,5.00232e-06,0.559577,0.000692334,0.163367,0.835941
388,0.440827,4.83689e-06,0.559169,0.000680505,0.163401,0.835919
387,0.441236,4.67612e-06,0.558759,0.000668817,0.163435,0.835897
386,0.441646,4.5199e-06,0.55835,0.00065727,0.163469,0.835874
385,0.442057,4.36814e-06,0.557939,0.000645864,0.163502,0.835852
384,0.442468,4.22072e-06,0.557528,0.000634597,0.163536,0.835829
383,0.44288,4.07755e-06,0.557116,0.000623469,0.16357,0.835806
382,0.443292,3.93853e-06,0.556704,0.000612478,0.163604,0.835784
381,0.443705,3.80356e-06,0.556291,0.000601624,0.163637,0.835761
380,0.444119,3.67254e-06,0.555878,0.000590907,0.163671,0.835738
379,0.444533,3.54538e-06,0.555463,0.000580324,0.163705,0.835715
378,0.444948,3.42199e-06,0.555049,0.000569876,0.163738,0.835692
377,0.445363,3.30227e-06,0.554633,0.000559561,0.163771,0.835669
376,0.44578,3.18615e-06,0.554217,0.000549379,0.163805,0.835646
375,0.446196,3.07352e-06,0.553801,0.000539329,0.163838,0.835623
374,0.446614,2.9643e-06,0.553383,0.00052941,0.163871,0.835599
373,0.447032,2.85842e-06,0.552966,0.00051962,0.163904,0.835576
372,0.44745,2.75577e-06,0.552547,0.00050996,0.163938,0.835552
371,0.447869,2.6563e-06,0.552128,0.000500428,0.163971,0.835529
370,0.448289,2.55991e-06,0.551708,0.000491024,0.164004,0.835505
369,0.44871,2.46652e-06,0.551288,0.000481746,0.164037,0.835482
368,0.449131,2.37606e-06,0.550867,0.000472593,0.16407,0.835458
367,0.449552,2.28846e-06,0.550445,0.000463566,0.164102,0.835434
366,0.449975,2.20363e-06,0.550023,0.000454662,0.164135,0.83541
365,0.450398,2.12151e-06,0.5496,0.000445881,0.164168,0.835386
364,0.450821,2.04203e-06,0.549177,0.000437223,0.164201,0.835362
363,0.451245,1.96511e-06,0.548753,0.000428685,0.164233,0.835338
362,0.45167,1.8907e-06,0.548328,0.000420268,0.164266,0.835314
361,0.452095,1.81871e-06,0.547903,0.00041197,0.164298,0.83529
360,0.452521,1.74909e-06,0.547477,0.00040379,0.164331,0.835265
359,0.452948,1.68177e-06,0.54705,0.000395728,0.164363,0.835241
358,0.453375,1.61668e-06,0.546623,0.000387783,0.164396,0.835216
357,0.453803,1.55378e-06,0.546195,0.000379953,0.164428,0.835192
356,0.454232,1.49299e-06,0.545767,0.000372238,0.16446,0.835167
355,0.454661,1.43426e-06,0.545337,0.000364637,0.164493,0.835143
354,0.455091,1.37752e-06,0.544908,0.000357149,0.164525,0.835118
353,0.455521,1.32273e-06,0.544477,0.000349772,0.164557,0.835093
352,0.455952,1.26983e-06,0.544046,0.000342507,0.164589,0.835068
351,0.456384,1.21876e-06,0.543615,0.000335352,0.164621,0.835043
350,0.456816,1.16948e-06,0.543182,0.000328307,0.164653,0.835018
349,0.457249,1.12192e-06,0.542749,0.000321369,0.164685,0.834993
348,0.457683,1.07604e-06,0.542316,0.000314539,0.164717,0.834968
347,0.458117,1.03179e-06,0.541882,0.000307815,0.164749,0.834943
346,0.458552,9.89119e-07,0.541447,0.000301197,0.164781,0.834918
345,0.458988,9.47982e-07,0.541011,0.000294684,0.164813,0.834893
344,0.459424,9.08334e-07,0.540575,0.000288274,0.164844,0.834867
343,0.459861,8.70128e-07,0.540138,0.000281966,0.164876,0.834842
342,0.460298,8.3332e-07,0.539701,0.000275761,0.164908,0.834816
341,0.460736,7.97869e-07,0.539263,0.000269656,0.16494,0.834791
340,0.461175,7.63731e-07,0.538824,0.000263651,0.164971,0.834765
339,0.461614,7.30866e-07,0.538385,0.000257744,0.165003,0.83474
338,0.462054,6.99234e-07,0.537945,0.000251936,0.165034,0.834714
337,0.462495,6.68797e-07,0.537504,0.000246225,0.165066,0.834688
336,0.462936,6.39516e-07,0.537063,0.00024061,0.165097,0.834662
335,0.463378,6.11354e-07,0.536621,0.00023509,0.165128,0.834636
334,0.463821,5.84276e-07,0.536179,0.000229664,0.16516,0.834611
333,0.464264,5.58246e-07,0.535735,0.000224331,0.165191,0.834585
332,0.464708,5.3323e-07,0.535292,0.000219091,0.165222,0.834558
331,0.465152,5.09195e-07,0.534847,0.000213942,0.165254,0.834532
330,0.465598,4.86108e-07,0.534402,0.000208883,0.165285,0.834506
329,0.466043,4.63937e-07,0.533956,0.000203913,0.165316,0.83448
328,0.46649,4.42653e-07,0.53351,0.000199033,0.165347,0.834454
327,0.466937,4.22224e-07,0.533063,0.000194239,0.165378,0.834427
326,0.467385,4.02622e-07,0.532615,0.000189532,0.165409,0.834401
325,0.467833,3.83818e-07,0.532166,0.000184911,0.16544,0.834375
324,0.468282,3.65785e-07,0.531717,0.000180375,0.165471,0.834348
323,0.468732,3.48496e-07,0.531268,0.000175922,0.165502,0.834322
322,0.469183,3.31925e-07,0.530817,0.000171552,0.165533,0.834295
321,0.469634,3.16046e-07,0.530366,0.000167264,0.165564,0.834269
320,0.470085,3.00835e-07,0.529914,0.000163057,0.165595,0.834242
319,0.470538,2.86269e-07,0.529462,0.000158929,0.165626,0.834215
318,0.470991,2.72323e-07,0.529009,0.000154881,0.165657,0.834188
317,0.471444,2.58975e-07,0.528555,0.000150911,0.165687,0.834162
316,0.471899,2.46204e-07,0.528101,0.000147018,0.165718,0.834135
315,0.472354,2.33987e-07,0.527646,0.000143201,0.165749,0.834108
314,0.47281,2.22306e-07,0.52719,0.00013946,0.16578,0.834081
313,0.473266,2.11138e-07,0.526734,0.000135793,0.16581,0.834054
312,0.473723,2.00466e-07,0.526277,0.000132199,0.165841,0.834027
311,0.474181,1.9027e-07,0.525819,0.000128678,0.165871,0.834
310,0.474639,1.80532e-07,0.525361,0.000125228,0.165902,0.833973
309,0.475098,1.71235e-07,0.524902,0.000121849,0.165933,0.833946
308,0.475558,1.62361e-07,0.524442,0.00011854,0.165963,0.833918
307,0.476018,1.53894e-07,0.523982,0.000115299,0.165994,0.833891
306,0.476479,1.45818e-07,0.523521,0.000112126,0.166024,0.833864
305,0.476941,1.38117e-07,0.523059,0.000109021,0.166054,0.833837
304,0.477403,1.30776e-07,0.522596,0.000105981,0.166085,0.833809
303,0.477866,1.23781e-07,0.522133,0.000103007,0.166115,0.833782
302,0.47833,1.17117e-07,0.52167,0.000100096,0.166146,0.833754
301,0.478795,1.10772e-07,0.521205,9.72493e-05,0.166176,0.833727
300,0.47926,1.04732e-07,0.52074,9.44649e-05,0.166206,0.833699
299,0.479726,9.89848e-08,0.520274,9.1742e-05,0.166237,0.833672
298,0.480192,9.35173e-08,0.519808,8.90797e-05,0.166267,0.833644
297,0.480659,8.83183e-08,0.519341,8.64772e-05,0.166297,0.833616
296,0.481127,8.33763e-08,0.518873,8.39336e-05,0.166327,0.833589
295,0.481595,7.86802e-08,0.518404,8.1448e-05,0.166358,0.833561
294,0.482065,7.42195e-08,0.517935,7.90195e-05,0.166388,0.833533
293,0.482535,6.9984e-08,0.517465,7.66473e-05,0.166418,0.833505
292,0.483005,6.59638e-08,0.516995,7.43305e-05,0.166448,0.833478
291,0.483476,6.21494e-08,0.516524,7.20682e-05,0.166478,0.83345
290,0.483948,5.85317e-08,0.516052,6.98596e-05,0.166508,0.833422
289,0.484421,5.51017e-08,0.515579,6.77038e-05,0.166538,0.833394
288,0.484894,5.18512e-08,0.515106,6.56e-05,0.166569,0.833366
287,0.485368,4.87718e-08,0.514632,6.35473e-05,0.166599,0.833338
286,0.485843,4.58558e-08,0.514157,6.15448e-05,0.166629,0.83331
285,0.486318,4.30956e-08,0.513682,5.95918e-05,0.166659,0.833282
284,0.486795,4.0484e-08,0.513205,5.76875e-05,0.166689,0.833254
283,0.487271,3.80139e-08,0.512729,5.58309e-05,0.166719,0.833225
282,0.487749,3.56786e-08,0.512251,5.40213e-05,0.166749,0.833197
281,0.488227,3.34718e-08,0.511773,5.22578e-05,0.166779,0.833169
280,0.488706,3.13873e-08,0.511294,5.05397e-05,0.166809,0.833141
279,0.489185,2.94191e-08,0.510815,4.88662e-05,0.166839,0.833113
278,0.489666,2.75615e-08,0.510334,4.72364e-05,0.166868,0.833084
277,0.490147,2.58091e-08,0.509853,4.56495e-05,0.166898,0.833056
276,0.490628,2.41567e-08,0.509372,4.41048e-05,0.166928,0.833028
275,0.491111,2.25993e-08,0.508889,4.26016e-05,0.166958,0.832999
274,0.491594,2.1132e-08,0.508406,4.11389e-05,0.166988,0.832971
273,0.492078,1.97504e-08,0.507922,3.97161e-05,0.167018,0.832942
272,0.492562,1.845e-08,0.507438,3.83324e-05,0.167048,0.832914
271,0.493047,1.72265e-08,0.506952,3.6987e-05,0.167078,0.832885
270,0.493533,1.60761e-08,0.506467,3.56793e-05,0.167107,0.832857
269,0.49402,1.49948e-08,0.50598,3.44083e-05,0.167137,0.832828
268,0.494507,1.39791e-08,0.505493,3.31735e-05,0.167167,0.8328
267,0.494996,1.30253e-08,0.505004,3.19741e-05,0.167197,0.832771
266,0.495484,1.21302e-08,0.504516,3.08094e-05,0.167227,0.832743
265,0.495974,1.12906e-08,0.504026,2.96786e-05,0.167256,0.832714
264,0.496464,1.05034e-08,0.503536,2.85811e-05,0.167286,0.832685
263,0.496955,9.7657e-09,0.503045,2.75161e-05,0.167316,0.832657
262,0.497447,9.07484e-09,0.502553,2.6483e-05,0.167346,0.832628
261,0.497939,8.42813e-09,0.502061,2.54811e-05,0.167375,0.832599
260,0.498432,7.82308e-09,0.501568,2.45096e-05,0.167405,0.83257
259,0.498926,7.25732e-09,0.501074,2.3568e-05,0.167435,0.832541
258,0.499421,6.72857e-09,0.500579,2.26555e-05,0.167465,0.832513
257,0.499916,6.23469e-09,0.500084,2.17716e-05,0.167494,0.832484
256,0.500412,5.77364e-09,0.499588,2.09155e-05,0.167524,0.832455
255,0.500909,5.34348e-09,0.499091,2.00867e-05,0.167554,0.832426
254,0.501406,4.94237e-09,0.498594,1.92844e-05,0.167584,0.832397
253,0.501904,4.56857e-09,0.498096,1.85081e-05,0.167613,0.832368
252,0.502403,4.22041e-09,0.497597,1.77572e-05,0.167643,0.832339
251,0.502903,3.89634e-09,0.497097,1.7031e-05,0.167673,0.83231
250,0.503404,3.59486e-09,0.496596,1.63289e-05,0.167702,0.832281
249,0.503905,3.31458e-09,0.496095,1.56504e-05,0.167732,0.832252
248,0.504407,3.05416e-09,0.495593,1.49949e-05,0.167762,0.832223
247,0.504909,2.81234e-09,0.495091,1.43617e-05,0.167791,0.832194
246,0.505413,2.58794e-09,0.494587,1.37504e-05,0.167821,0.832165
245,0.505917,2.37984e-09,0.494083,1.31604e-05,0.167851,0.832136
244,0.506422,2.18698e-09,0.493578,1.2591e-05,0.16788,0.832107
243,0.506927,2.00835e-09,0.493073,1.20418e-05,0.16791,0.832078
242,0.507434,1.84303e-09,0.492566,1.15123e-05,0.16794,0.832049
241,0.507941,1.69011e-09,0.492059,1.10019e-05,0.167969,0.83202
240,0.508449,1.54877e-09,0.491551,1.051e-05,0.167999,0.83199
239,0.508957,1.41821e-09,0.491043,1.00363e-05,0.168029,0.831961
238,0.509466,1.29771e-09,0.490534,9.58009e-06,0.168058,0.831932
237,0.509977,1.18656e-09,0.490023,9.14099e-06,0.168088,0.831903
236,0.510487,1.08411e-09,0.489513,8.71848e-06,0.168118,0.831874
235,0.510999,9.89745e-10,0.489001,8.3121e-06,0.168147,0.831844
234,0.511511,9.02896e-10,0.488489,7.92138e-06,0.168177,0.831815
233,0.512025,8.23022e-10,0.487975,7.54585e-06,0.168207,0.831786
232,0.512538,7.49618e-10,0.487462,7.18506e-06,0.168236,0.831757
231,0.513053,6.82212e-10,0.486947,6.83858e-06,0.168266,0.831727
230,0.513569,6.2036e-10,0.486431,6.50596e-06,0.168296,0.831698
229,0.514085,5.6365e-10,0.485915,6.18677e-06,0.168325,0.831669
228,0.514602,5.11695e-10,0.485398,5.88061e-06,0.168355,0.831639
227,0.515119,4.64136e-10,0.484881,5.58706e-06,0.168384,0.83161
226,0.515638,4.20635e-10,0.484362,5.30572e-06,0.168414,0.831581
225,0.516157,3.80879e-10,0.483843,5.0362e-06,0.168444,0.831551
224,0.516677,3.44577e-10,0.483323,4.7781e-06,0.168473,0.831522
223,0.517198,3.11456e-10,0.482802,4.53107e-06,0.168503,0.831492
222,0.517719,2.81263e-10,0.482281,4.29471e-06,0.168533,0.831463
221,0.518242,2.53764e-10,0.481758,4.06868e-06,0.168562,0.831433
220,0.518765,2.2874e-10,0.481235,3.85262e-06,0.168592,0.831404
219,0.519289,2.0599e-10,0.480711,3.6462e-06,0.168622,0.831375
218,0.519813,1.85324e-10,0.480187,3.44906e-06,0.168651,0.831345
217,0.520339,1.6657e-10,0.479661,3.26088e-06,0.168681,0.831316
216,0.520865,1.49567e-10,0.479135,3.08134e-06,0.168711,0.831286
215,0.521392,1.34166e-10,0.478608,2.91014e-06,0.16874,0.831257
214,0.52192,1.20228e-10,0.47808,2.74695e-06,0.16877,0.831227
213,0.522448,1.07628e-10,0.477552,2.59149e-06,0.1688,0.831198
212,0.522978,9.62487e-11,0.477022,2.44346e-06,0.16883,0.831168
211,0.523508,8.59815e-11,0.476492,2.30259e-06,0.168859,0.831139
210,0.524039,7.67274e-11,0.475961,2.16859e-06,0.168889,0.831109
209,0.524571,6.8395e-11,0.475429,2.04121e-06,0.168919,0.831079
208,0.525103,6.09004e-11,0.474897,1.92017e-06,0.168948,0.83105
207,0.525636,5.41665e-11,0.474364,1.80522e-06,0.168978,0.83102
206,0.52617,4.81226e-11,0.47383,1.69613e-06,0.169008,0.830991
205,0.526705,4.27039e-11,0.473295,1.59265e-06,0.169037,0.830961
204,0.527241,3.78512e-11,0.472759,1.49454e-06,0.169067,0.830931
203,0.527777,3.35102e-11,0.472223,1.40159e-06,0.169097,0.830902
202,0.528315,2.96315e-11,0.471685,1.31357e-06,0.169126,0.830872
201,0.528853,2.61698e-11,0.471147,1.23027e-06,0.169156,0.830843
200,0.529392,2.30839e-11,0.470608,1.15149e-06,0.169186,0.830813
199,0.529931,2.03363e-11,0.470069,1.07703e-06,0.169216,0.830783
198,0.530472,1.78929e-11,0.469528,1.0067e-06,0.169245,0.830754
197,0.531013,1.57227e-11,0.468987,9.403e-07,0.169275,0.830724
196,0.531555,1.37976e-11,0.468445,8.77664e-07,0.169305,0.830694
195,0.532098,1.2092e-11,0.467902,8.18614e-07,0.169335,0.830665
194,0.532642,1.05829e-11,0.467358,7.62982e-07,0.169364,0.830635
193,0.533186,9.24942e-12,0.466814,7.10605e-07,0.169394,0.830605
192,0.533731,8.07266e-12,0.466269,6.61327e-07,0.169424,0.830576
191,0.534277,7.03561e-12,0.465723,6.14998e-07,0.169454,0.830546
190,0.534824,6.12295e-12,0.465176,5.71471e-07,0.169483,0.830516
189,0.535372,5.32087e-12,0.464628,5.30608e-07,0.169513,0.830486
188,0.535921,4.61699e-12,0.464079,4.92273e-07,0.169543,0.830457
187,0.53647,4.00016e-12,0.46353,4.56337e-07,0.169573,0.830427
186,0.53702,3.46042e-12,0.46298,4.22676e-07,0.169602,0.830397
185,0.537571,2.98883e-12,0.462429,3.91169e-07,0.169632,0.830368
184,0.538123,2.57742e-12,0.461877,3.61703e-07,0.169662,0.830338
183,0.538675,2.21905e-12,0.461325,3.34167e-07,0.169692,0.830308
182,0.539228,1.90739e-12,0.460772,3.08455e-07,0.169721,0.830278
181,0.539783,1.63676e-12,0.460217,2.84467e-07,0.169751,0.830249
180,0.540338,1.40215e-12,0.459662,2.62106e-07,0.169781,0.830219
179,0.540893,1.19911e-12,0.459107,2.41279e-07,0.169811,0.830189
178,0.54145,1.02367e-12,0.45855,2.21899e-07,0.16984,0.830159
177,0.542007,8.7234e-13,0.457993,2.0388e-07,0.16987,0.83013
176,0.542566,7.42037e-13,0.457434,1.87141e-07,0.1699,0.8301
175,0.543125,6.30036e-13,0.456875,1.71608e-07,0.16993,0.83007
174,0.543685,5.33937e-13,0.456315,1.57205e-07,0.16996,0.83004
173,0.544245,4.51634e-13,0.455755,1.43863e-07,0.169989,0.830011
172,0.544807,3.81277e-13,0.455193,1.31517e-07,0.170019,0.829981
171,0.545369,3.21245e-13,0.454631,1.20103e-07,0.170049,0.829951
170,0.545932,2.70122e-13,0.454068,1.09561e-07,0.170079,0.829921
169,0.546496,2.2667e-13,0.453504,9.98343e-08,0.170108,0.829891
168,0.547061,1.89813e-13,0.452939,9.08697e-08,0.170138,0.829862
167,0.547626,1.58612e-13,0.452374,8.2616e-08,0.170168,0.829832
166,0.548192,1.32254e-13,0.451808,7.5025e-08,0.170198,0.829802
165,0.54876,1.10034e-13,0.45124,6.80512e-08,0.170228,0.829772
164,0.549328,9.1343e-14,0.450672,6.16514e-08,0.170257,0.829743
163,0.549896,7.56543e-14,0.450104,5.57852e-08,0.170287,0.829713
162,0.550466,6.25151e-14,0.449534,5.04143e-08,0.170317,0.829683
161,0.551036,5.15358e-14,0.448964,4.55027e-08,0.170347,0.829653
160,0.551607,4.23826e-14,0.448393,4.10166e-08,0.170376,0.829624
159,0.552179,3.47697e-14,0.447821,3.6924e-08,0.170406,0.829594
